holiday,dest_name,hotel_name,stars,description,photo_url,link
Canadian Thanksgiving,South Lake Tahoe,The Coachman Hotel,4,"Housed in a pair of 1960s buildings, this trendy hotel is a 6-minute walk from Lakeside Beach on the shores of Lake Tahoe, and 10 minutes on foot from winter sports at Heavenly Mountain Resort.",https://lh3.googleusercontent.com/p/AF1QipO6oz2qX5wc-B7d77Uwvo5JDkWZ0MvJafiTXaAj=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/South%20Lake%20Tahoe/entity/CgsI4-rLjez_iIi2ARAB?ap=EgNDQXcwA1rRAQoFCKwCEAASAwiAASIDR0JQKhYKBwjjDxAKGAsSBwjjDxAKGA8YBCABsAEAWAFoAZoBORIQU291dGggTGFrZSBUYWhvZRolMHg4MDk5ODU4OWVlYTU0ZmUxOjB4ZGQxYjJmNDZmYjIzOTE4ZaIBHAoIL20vMHRfMmcSEFNvdXRoIExha2UgVGFob2WqAQoKAggUEgIIThgBqgEKCgIIERICCDgYAaoBCgoCCC4SAgg9GAGqAQYKAggsGACqAQ4KAgg1EgIIExICCF0YAZIBAiABaAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282363%2C4284819%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=ChgqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAFIAg&ictx=1&tcfs=EjYKCC9tLzB0XzJnEhBTb3V0aCBMYWtlIFRhaG9lGhgKCjIwMTktMTAtMTESCjIwMTktMTAtMTUiGAoKMjAxOS0xMC0xMRIKMjAxOS0xMC0xNVIA&ved=0CE4QqOACKARqGAoTCOi0qreLvuMCFQAAAAAdAAAAABDGQA&
December Holidays,Lisbon,Lisbon City Hotel,3,"This chic, modern hotel is a 2-minute walk from a metro station, 2 km from Castelo de São Jorge, a Moorish castle, and 3 km from the Museu Calouste Gulbenkian art museum.",https://lh3.googleusercontent.com/proxy/2HFxypx5Hl7Mpz-2gdsj9gtAh1xUuU2JhXKOXMxWJhD6EQ8xbDOuPJaqewzgGT3X1zy_uZt5wBJTPGI2rR_jiNVWiVK9jZ5Gigq_5nd1MsAt2kMTrF133fpiqxHL5jAupkVrMVdNErcXDpoCs9pmjYZXkSao-w=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Lisbon/entity/CgsIl-XPvLDF0aKrARAB?ap=MABa8QEKBQisAhAAEgMIgAEiA0dCUCoWCgcI4w8QDBgVEgcI5A8QARgEGA4gAbABAFgBaAGaAS0SBkxpc2JvbhojMHhkMTkzMzFhNjFlNGYzM2I6MHg0MDBlYmJkZTQ5MDM2ZDCiARIKCC9tLzA0bGxiEgZMaXNib26qARoKAgghEgIIFRICCGcSAghbEgIILxICCFQYAaoBCgoCCBwSAghRGAGqAQYKAghkGACqARIKAggREgIIQBICCDgSAggCGAGqARIKAgguEgIIOxICCD0SAggMGAGqAQoKAghQEgIITxgBqgEKCgIINRICCDIYAZIBAiABaAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282363%2C4284819%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=ChgqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAFIAg&ictx=1&tcfs=EiwKCC9tLzA0bGxiEgZMaXNib24aGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNCIYCgoyMDE5LTEyLTIxEgoyMDIwLTAxLTA0UgA&ved=0CBgQqOACKABqGAoTCOi0qreLvuMCFQAAAAAdAAAAABCsRg&
December Holidays,Lisbon,"Radisson Blu Hotel, Lisbon",4,"This sleek glass-fronted hotel is a 3-minute walk from the nearest metro station, 3 km from the 11th-century Castelo de São Jorge, and 9 km from the Oceanário de Lisboa aquarium.",https://lh3.googleusercontent.com/p/AF1QipMh5zFxFFuIkBi--1uwxZACSo9rB5V__31dl3dG=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Lisbon/entity/CgoI0e_Z0vHt2vYxEAE?ap=MAFa7gEKBQisAhAAEgAiA0dCUCoWCgcI4w8QDBgVEgcI5A8QARgEGA4gAbABAFgBaAiaAS0SBkxpc2JvbhojMHhkMTkzMzFhNjFlNGYzM2I6MHg0MDBlYmJkZTQ5MDM2ZDCiARIKCC9tLzA0bGxiEgZMaXNib26qARoKAgghEgIIFRICCGcSAghbEgIILxICCFQYAaoBCgoCCBwSAghRGAGqAQYKAghkGACqARIKAggREgIIQBICCDgSAggCGAGqARIKAgguEgIIOxICCD0SAggMGAGqAQoKAghQEgIITxgBqgEKCgIINRICCDIYAZIBAiABaAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282363%2C4284819%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=ChgqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAFIAg&ictx=1&tcfs=EiwKCC9tLzA0bGxiEgZMaXNib24aGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNCIYCgoyMDE5LTEyLTIxEgoyMDIwLTAxLTA0UgA&ved=0CIUBEKjgAigHahgKEwjotKq3i77jAhUAAAAAHQAAAAAQ0k0&
December Holidays,Lisbon,Jupiter Lisboa Hotel,4,"A 3-minute walk from Campo Pequeno metro station, this contemporary hotel in a classic 1906 building is 4 km from São Jorge Castle and 3 km from Rossio Square.",https://lh3.googleusercontent.com/p/AF1QipNn1KFdVuoPsZU9B5lpDWupYXMB9vQafQE_0MYS=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Lisbon/entity/CgsIhtPspr2r0sTgARAB?ap=MAFa7gEKBQisAhAAEgAiA0dCUCoWCgcI4w8QDBgVEgcI5A8QARgEGA4gAbABAFgBaAiaAS0SBkxpc2JvbhojMHhkMTkzMzFhNjFlNGYzM2I6MHg0MDBlYmJkZTQ5MDM2ZDCiARIKCC9tLzA0bGxiEgZMaXNib26qARoKAgghEgIIFRICCGcSAghbEgIILxICCFQYAaoBCgoCCBwSAghRGAGqAQYKAghkGACqARIKAggREgIIQBICCDgSAggCGAGqARIKAgguEgIIOxICCD0SAggMGAGqAQoKAghQEgIITxgBqgEKCgIINRICCDIYAZIBAiABaAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282363%2C4284819%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=ChgqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAFIAg&ictx=1&tcfs=EiwKCC9tLzA0bGxiEgZMaXNib24aGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNCIYCgoyMDE5LTEyLTIxEgoyMDIwLTAxLTA0UgA&ved=0CD0QqOACKANqGAoTCOi0qreLvuMCFQAAAAAdAAAAABDSTQ&
December Holidays,Calgary,Best Western Premier Freeport Inn Calgary Airport,4,"Amid shops and with views of mountains, this relaxed hotel is 3 km from Calgary International Airport and 17 km from Calgary Zoo.",https://lh3.googleusercontent.com/p/AF1QipPy7kppVLJ5FSMmzgFPTthyemOo2Gdc_XMR26_V=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Calgary/entity/CgsIhvWKrKz5ldHfARAB?ap=MABa7gEKBQisAhAAEgAiA0dCUCoWCgcI4w8QDBgVEgcI5A8QARgEGA4gAbABAFgBaAiaAS0SBkxpc2JvbhojMHhkMTkzMzFhNjFlNGYzM2I6MHg0MDBlYmJkZTQ5MDM2ZDCiARIKCC9tLzA0bGxiEgZMaXNib26qARoKAgghEgIIFRICCGcSAghbEgIILxICCFQYAaoBCgoCCBwSAghRGAGqAQYKAghkGACqARIKAggREgIIQBICCDgSAggCGAGqARIKAgguEgIIOxICCD0SAggMGAGqAQoKAghQEgIITxgBqgEKCgIINRICCDIYAZIBAiABaAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282363%2C4284819%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=ChgqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAFIAg&ictx=1&tcfs=EiwKCC9tLzA0bGxiEgZMaXNib24aGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNCIYCgoyMDE5LTEyLTIxEgoyMDIwLTAxLTA0UgA&ved=0CEwQqOACKARqGAoTCOi0qreLvuMCFQAAAAAdAAAAABCITw&
December Holidays,Calgary,The Westin Calgary,4,This modern hotel is 5 minutes' walk from the CORE Shopping Centre and 2.5 km from the Scotiabank Saddledome.,https://lh3.googleusercontent.com/p/AF1QipN3pVNM-ZtHrYDdSSnMICmIVPuqV9fLVKrxVd6W=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Calgary/entity/CgsImc-1gL-PmIClARAB?ap=MABa7gEKBQisAhAAEgAiA0dCUCoWCgcI4w8QDBgVEgcI5A8QARgEGA4gAbABAFgBaAiaAS0SBkxpc2JvbhojMHhkMTkzMzFhNjFlNGYzM2I6MHg0MDBlYmJkZTQ5MDM2ZDCiARIKCC9tLzA0bGxiEgZMaXNib26qARoKAgghEgIIFRICCGcSAghbEgIILxICCFQYAaoBCgoCCBwSAghRGAGqAQYKAghkGACqARIKAggREgIIQBICCDgSAggCGAGqARIKAgguEgIIOxICCD0SAggMGAGqAQoKAghQEgIITxgBqgEKCgIINRICCDIYAZIBAiABaAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282363%2C4284819%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=ChgqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAFIAg&ictx=1&tcfs=EiwKCC9tLzA0bGxiEgZMaXNib24aGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNCIYCgoyMDE5LTEyLTIxEgoyMDIwLTAxLTA0UgA&ved=0CCoQqOACKAJqGAoTCOi0qreLvuMCFQAAAAAdAAAAABCITw&
December Holidays,Calgary,Radisson Hotel & Conference Centre Calgary Airport,3,This modern hotel in a business area is 6 km from Calgary International Airport and 4 km from The Hangar Flight Museum.,https://lh3.googleusercontent.com/p/AF1QipPJdk5tBZzOCbYU82PCh9-TY2yE15Uh1m2Llm6p=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Calgary/entity/CgsI7MHerqfv8oyhARAB?ap=MABaswIKBQiWARAAEgAiA0dCUCoWCgcI4w8QDBgVEgcI5A8QARgEGA4gAbABAFgBaAGaATASB0NhbGdhcnkaJTB4NTM3MTcwMDM5Zjg0M2ZkNToweDI2NmQzYmIxYjY1MmI2M2GiARMKCC9tLzAxcjMyEgdDYWxnYXJ5qgEKCgIIIRICCAgYAaoBDwoCCBISAwibARICCGgYAaoBCgoCCBQSAggbGAGqARIKAggcEgIIcxICCEcSAghNGAGqAQoKAgglEgIIehgBqgEOCgIIERICCEASAgg4GAGqAScKAgguEgIIPBICCFYSAgg6EgMIhwESAgg9EgIISxICCAwSAggnGAGqARMKAghQEgIIGRIDCIQBEgIITBgBqgEWCgIINRICCBMSAggyEgIIXRICCEQYAZIBAiABaAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282363%2C4284819%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=ChgqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAFIAg&ictx=1&tcfs=Ei0KCC9tLzAxcjMyEgdDYWxnYXJ5GhgKCjIwMTktMTItMjESCjIwMjAtMDEtMDQiGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNFIA&ved=0CEwQqOACKARqGAoTCOi0qreLvuMCFQAAAAAdAAAAABDaUw&
December Holidays,Madison,Graduate Madison,3,"This chic hotel is an 8-minute walk from the Overture Center for the Arts and 1 mile from Camp Randall Stadium, home of the Wisconsin Badgers football team.",https://lh3.googleusercontent.com/p/AF1QipP-jC1ORJi1r_R0ObDW68qPwsStJl5GZvhAhNVl=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Madison/entity/CgsIiMSHlem_3ZW2ARAB?ap=EgAwA2gA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282357%2C4282363%2C4263910%2C4265427%2C4270859%2C4280642%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=Ei0KCC9tLzBmdzJ5EgdNYWRpc29uGhgKCjIwMTktMTItMjESCjIwMjAtMDEtMDQiGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNFIA&ved=0CDoQqOACKAJqGAoTCLCIy9DbwOMCFQAAAAAdAAAAABDYFA&
December Holidays,Madison,DoubleTree by Hilton Hotel Madison,3,"A block from the University of Wisconsin, this classic downtown hotel is a 4-minute walk from the Kohl Center and a 9-minute walk from the Wisconsin State Capitol building.",https://lh3.googleusercontent.com/p/AF1QipPRs58JDWA2cC_XDIysvwy_c_MZEUylU98wC_gn=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Madison/entity/CgsIvrGphff96fW5ARAB?ap=EgAwA2gA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282357%2C4282363%2C4263910%2C4265427%2C4270859%2C4280642%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=Ei0KCC9tLzBmdzJ5EgdNYWRpc29uGhgKCjIwMTktMTItMjESCjIwMjAtMDEtMDQiGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNFIA&ved=0CBkQqOACKAFqGAoTCLCIy9DbwOMCFQAAAAAdAAAAABDYFA&
December Holidays,Madison,The Edgewater,4,"This elegant, circa-1940 waterfront hotel is a 12-minute walk from both the Memorial Union Terrace and the State Capitol.",https://lh3.googleusercontent.com/proxy/ZdlWJuTBGFwWswP-6IAwu6kO-0Qq4CUG5B__xiXFvGF817eT6zowewUNOUy9BqjVUKn5TvGLA9x8qIgM1u7KVCQzMNu8AybCkNJa1kDh7xW0cPr7vooiKNJFt5DgzsbQrmxv4YjukNzbKoYEbJFWirrkqwW0NtI=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Madison/entity/CgoIofr_vvOBrqhxEAE?ap=MAFa4wIKBQisAhAAEgQIUxADIgNHQlAqFgoHCOMPEAwYFRIHCOQPEAEYBBgOIAGwAQBYAWgBmgEwEgdNYWRpc29uGiUweDg4MDY1MzZkM2EyMDE5ZmY6MHg0ZTBjZmNiNWJhNDg0MTk4ogETCggvbS8wZncyeRIHTWFkaXNvbqoBBwoDCPABGACqAQ8KAggSEgMImwESAghoGAGqARYKAggUEgIIGxICCDASAghSEgIIThgBqgEHCgMInAEYAKoBGgoCCBwSAghREgIIcxICCEcSAgg2EgIITRgBqgEKCgIIJRICCHkYAaoBGgoCCBESAggqEgIIQBICCDgSAghXEgIIKxgBqgEjCgIILhIDCIABEgIIVhICCDoSAgg9EgIISxICCAwSAghTGAGqAQYKAggsGACqAQ4KAghQEgIIGRICCEwYAaoBBgoCCAQYAKoBEgoCCDUSAggTEgIICxICCF0YAZIBAiABaAA&g2lb=4208993%2C4223281%2C4252074%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282363%2C4265427%2C4270859%2C4280642%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=Ei0KCC9tLzBmdzJ5EgdNYWRpc29uGhgKCjIwMTktMTItMjESCjIwMjAtMDEtMDQiGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNFIA&
December Holidays,Karuizawa,Rossokaruizawa Hotel,3,"Set in a commercial area, this unpretentious hotel is 6 minutes' walk from Karuizawa train station, and 2 km from shopping and dining along Old Karuizawa Ginza Street.",https://lh3.googleusercontent.com/p/AF1QipN1yIoA2z-8VbrXRfdRMZlXjDjc3rbX9-dxDHx8=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Karuizawa/entity/CgoI66eniePb4IYSEAE?ap=MAFakwEKBQjIARAAEgYIqQIQ2QEiA0dCUCoWCgcI4w8QDBgVEgcI5A8QARgEGA4gAbABAFgBaAGaATISCUthcnVpemF3YRolMHg2MDFkZDIzYzNmYzFhMzkzOjB4OTkxMThmNDg4M2RhNzFmOaIBFgoJL20vMDJ4d195EglLYXJ1aXphd2GqAQoKAgguEgIIPRgBkgECIAFoAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282357%2C4282363%2C4263910%2C4265427%2C4270859%2C4280642%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=EjAKCS9tLzAyeHdfeRIJS2FydWl6YXdhGhgKCjIwMTktMTItMjESCjIwMjAtMDEtMDQiGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNFIA&ved=0CFwQqOACKARqGAoTCJC8lI7PwOMCFQAAAAAdAAAAABCtAg&
December Holidays,Karuizawa,Karuizawa Hotel Longing House,3,"Set in a charming half-timbered manor house, this refined hotel is 3 km from the Hiroshi Senju Museum Karuizawa and 4 km from panoramic views at Usui Pass.",https://lh3.googleusercontent.com/proxy/6YjY7_NqUz86yWfUEsUDbo6FvpOHOP-OoIWSNGAFkMNClxAXiqwFDj6BXpmYn0L9BX68YBreFQUXIAAa8EdAoRXDymAAp93s2zok5zMlK_OrbJrr3ElTRM8HmBHub6stt9B1PDa-qLRZBRyT1E9-d7wmEOnUgw=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Karuizawa/entity/CgsIhbeQ7NeE1KqWARAB?ap=MAFakwEKBQjIARAAEgYIqQIQ2QEiA0dCUCoWCgcI4w8QDBgVEgcI5A8QARgEGA4gAbABAFgBaAGaATISCUthcnVpemF3YRolMHg2MDFkZDIzYzNmYzFhMzkzOjB4OTkxMThmNDg4M2RhNzFmOaIBFgoJL20vMDJ4d195EglLYXJ1aXphd2GqAQoKAgguEgIIPRgBkgECIAFoAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282357%2C4282363%2C4263910%2C4265427%2C4270859%2C4280642%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=EjAKCS9tLzAyeHdfeRIJS2FydWl6YXdhGhgKCjIwMTktMTItMjESCjIwMjAtMDEtMDQiGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNFIA&ved=0CAgQqOACKABqGAoTCJC8lI7PwOMCFQAAAAAdAAAAABCtAg&
December Holidays,Karuizawa,Warmth of Karuizawa Pension Sato,3,"Great location overall for sightseeing, recreation, and getting around",https://lh3.googleusercontent.com/p/AF1QipNHlsDxDM9qN9C-rtHoGMDhyw6lSHrmaobO3TvY=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Karuizawa/entity/CgoIif3f34CS1NFUEAE?ap=MAFakwEKBQjIARAAEgYIqQIQ2QEiA0dCUCoWCgcI4w8QDBgVEgcI5A8QARgEGA4gAbABAFgBaAGaATISCUthcnVpemF3YRolMHg2MDFkZDIzYzNmYzFhMzkzOjB4OTkxMThmNDg4M2RhNzFmOaIBFgoJL20vMDJ4d195EglLYXJ1aXphd2GqAQoKAgguEgIIPRgBkgECIAFoAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282357%2C4282363%2C4263910%2C4265427%2C4270859%2C4280642%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=EjAKCS9tLzAyeHdfeRIJS2FydWl6YXdhGhgKCjIwMTktMTItMjESCjIwMjAtMDEtMDQiGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNFIA&ved=0CF0QqOACKAVqGAoTCJC8lI7PwOMCFQAAAAAdAAAAABCtAg&
December Holidays,Chicago,Hyatt Centric Chicago Magnificent Mile,4,"A block from the shops of the Magnificent Mile, this contemporary hotel is 9 minutes' walk from the 360 Chicago observation deck and a mile from Millennium Park.",https://lh3.googleusercontent.com/p/AF1QipNvaj0ilUxceixgMFchphqQ3UIxxPL039pCGql2=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Chicago/entity/CgsItKq9peDY-P-wARAB?ap=MAFalQMKBQjIARAAEgMIqQIiA0dCUCoWCgcI4w8QDBgVEgcI5A8QARgEGA4gAbABAFgBaAGaATASB0NoaWNhZ28aJTB4ODgwZTJjM2NkMGY0Y2JlZDoweGFmZTBhNmFkMDljMGMwMDCiARMKCC9tLzAxX2Q0EgdDaGljYWdvqgEOCgIIIRICCAgSAghUGAGqAQ8KAggSEgMImwESAghoGAGqAQ4KAggUEgIIUhICCE4YAaoBBwoDCJwBGACqAQcKAwihAhgAqgEiCgIIHBICCFESAghYEgIIcxICCEcSAghfEgIINhICCE0YAaoBFgoCCCUSAgh3EgIIeRICCHoSAgh2GAGqARoKAggREgIIKhICCEASAgg4EgIIAhICCH8YAaoBRgoCCC4SAwiAARICCDwSAgg7EgIIVhICCDoSAwiHARICCBoSAgg9EgMIgwESAghLEgIIAxICCAwSAghTEgMIiQESAggnGAGqAQYKAggsGACqAQoKAghQEgIITxgBqgESCgIINRICCBMSAggLEgIIXRgBkgECIAFoAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282357%2C4282363%2C4263910%2C4265427%2C4270859%2C4280642%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=Ei0KCC9tLzAxX2Q0EgdDaGljYWdvGhgKCjIwMTktMTItMjESCjIwMjAtMDEtMDQiGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNFIA&ved=0CDsQqOACKANqGAoTCJC8lI7PwOMCFQAAAAAdAAAAABDAAw&
December Holidays,Chicago,"Hotel EMC2, Autograph Collection",4,"Set in the famous Magnificent Mile shopping district, this chic hotel is an 8-minute walk from Grand El station, an 11-minute walk from the observation deck at the John Hancock Center and a mile from the landmark Navy Pier.",https://lh3.googleusercontent.com/p/AF1QipNRl6FO9lUSjj81qXlJGgbhTHRQRHBh2w72K5qq=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Chicago/entity/CgsIudjO7a-TxJKjARAB?ap=MAFalQMKBQjIARAAEgMIgwEiA0dCUCoWCgcI4w8QDBgVEgcI5A8QARgEGA4gAbABAFgBaAGaATASB0NoaWNhZ28aJTB4ODgwZTJjM2NkMGY0Y2JlZDoweGFmZTBhNmFkMDljMGMwMDCiARMKCC9tLzAxX2Q0EgdDaGljYWdvqgEOCgIIIRICCAgSAghUGAGqAQ8KAggSEgMImwESAghoGAGqAQ4KAggUEgIIUhICCE4YAaoBBwoDCJwBGACqAQcKAwihAhgAqgEiCgIIHBICCFESAghYEgIIcxICCEcSAghfEgIINhICCE0YAaoBFgoCCCUSAgh3EgIIeRICCHoSAgh2GAGqARoKAggREgIIKhICCEASAgg4EgIIAhICCH8YAaoBRgoCCC4SAwiAARICCDwSAgg7EgIIVhICCDoSAwiHARICCBoSAgg9EgMIgwESAghLEgIIAxICCAwSAghTEgMIiQESAggnGAGqAQYKAggsGACqAQoKAghQEgIITxgBqgESCgIINRICCBMSAggLEgIIXRgBkgECIAFoAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282357%2C4282363%2C4263910%2C4265427%2C4270859%2C4280642%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=Ei0KCC9tLzAxX2Q0EgdDaGljYWdvGhgKCjIwMTktMTItMjESCjIwMjAtMDEtMDQiGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNFIA&ved=0CBgQqOACKABqGAoTCJC8lI7PwOMCFQAAAAAdAAAAABCaBA&
December Holidays,Chicago,The Talbott Hotel,4,"Set 2 blocks from the high-end shops along the Magnificent Mile, this European-style luxury hotel was built in 1927, and is a 6-minute walk from the Lakefront Trail featuring views of Lake Michigan.",https://lh3.googleusercontent.com/proxy/qMAiFTRrbtLDPehi1L_GVquhPfWAhn2LK8zL7fDaK3_N2cGfvCMDh6aMKjzExLs7J04k6gNry4Psx-StCrRbU-hSyWHQqfy3NWYBox5uLzlFa6uy9s3cJlulzobT7WzjzwwOnlG2lv2A1UdsB2GHRmLYEcwOdg=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Chicago/entity/CgsIgN7o27fqp5rqARAB?ap=MAFalQMKBQjIARAAEgMIgwEiA0dCUCoWCgcI4w8QDBgVEgcI5A8QARgEGA4gAbABAFgBaAGaATASB0NoaWNhZ28aJTB4ODgwZTJjM2NkMGY0Y2JlZDoweGFmZTBhNmFkMDljMGMwMDCiARMKCC9tLzAxX2Q0EgdDaGljYWdvqgEOCgIIIRICCAgSAghUGAGqAQ8KAggSEgMImwESAghoGAGqAQ4KAggUEgIIUhICCE4YAaoBBwoDCJwBGACqAQcKAwihAhgAqgEiCgIIHBICCFESAghYEgIIcxICCEcSAghfEgIINhICCE0YAaoBFgoCCCUSAgh3EgIIeRICCHoSAgh2GAGqARoKAggREgIIKhICCEASAgg4EgIIAhICCH8YAaoBRgoCCC4SAwiAARICCDwSAgg7EgIIVhICCDoSAwiHARICCBoSAgg9EgMIgwESAghLEgIIAxICCAwSAghTEgMIiQESAggnGAGqAQYKAggsGACqAQoKAghQEgIITxgBqgESCgIINRICCBMSAggLEgIIXRgBkgECIAFoAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282357%2C4282363%2C4263910%2C4265427%2C4270859%2C4280642%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=Ei0KCC9tLzAxX2Q0EgdDaGljYWdvGhgKCjIwMTktMTItMjESCjIwMjAtMDEtMDQiGAoKMjAxOS0xMi0yMRIKMjAyMC0wMS0wNFIA&ved=0CG4QqOACKAZqGAoTCJC8lI7PwOMCFQAAAAAdAAAAABCaBA&
